timestamp,AmbientLightSensor,AccX,AccY
1658587711165,,1.359906554222107,-3.3518824577331543
1658587711166,108.0,,
1658587711234,157.0,,
1658587711235,,2.3942017555236816,-3.4955344200134277
1658587711306,,2.557007312774658,-3.064578056335449
1658587711308,157.0,,
1658587711341,207.0,,
1658587711378,,,-2.5761611461639404
1658587711379,,2.892195701599121,
1658587711450,247.0,2.8443117141723633,-1.9919757843017578
1658587711451,247.0,,
1658587711488,,,-1.6376339197158813
1658587711489,,3.1028854846954346,
1658587711557,,2.978386878967285,-1.1971008777618408
1658587711591,259.0,,
1658587711593,259.0,,
1658587711628,,3.1507694721221924,-0.6224924325942993
1658587711699,273.0,2.978386878967285,0.1149216815829277
1658587711734,273.0,,
1658587711770,,2.8347349166870117,0.7182605266571045
1658587711806,284.0,,
1658587711842,,2.8634653091430664,1.455674648284912
1658587711876,284.0,,
1658587711880,,2.470816135406494,2.126051187515259
1658587711949,281.0,,
1658587711950,,1.886630892753601,2.7293899059295654
1658587712020,281.0,1.37906014919281,3.160346269607544
1658587712055,246.0,,
1658587712091,,0.7182605266571045,3.3039982318878174
1658587712162,246.0,-0.45010992884635925,3.294421434402466
1658587712197,231.0,,
1658587712232,,,3.246537446975708
1658587712233,,-0.9289502501487732,
1658587712268,,-1.235408067703247,3.2848446369171143
1658587712303,214.0,,
1658587712343,,,3.332728862762451
1658587712344,,-1.3982137441635132,
1658587712427,212.0,-1.7621324062347412,3.4763808250427246
1658587712468,212.0,-1.867477297782898,3.3231520652770996
1658587712549,209.0,-1.6855180263519287,3.026270866394043
1658587712631,209.0,-1.4077905416488647,2.82515811920166
1658587712671,213.0,-2.451662540435791,3.8594532012939453
1658587712754,,-1.0534487962722778,2.3942017555236816
